Epoch (microseconds)	rightPos_j0	rightPos_j1	rightPos_j2	rightPos_j3	rightPos_j4	rightPos_j5	rightPos_j6	leftPos_j0	leftPos_j1	leftPos_j2	leftPos_j3	leftPos_j4	leftPos_j5	leftPos_j6	Side

0, 0.0494325, -0.0522289, -0.143354, -0.118196, -0.412676, -0.087285, 0.0333022, -0.294652, 0.0853501, 0.0106132, -0.568234, -1.3345, 1.57807, 1.2572, R

5234, 0.0494197, -0.0522289, -0.143347, -0.118193, -0.412673, -0.0872926, 0.0333022, -0.294652, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57807, 1.25725, R

14469, 0.0493846, -0.0522289, -0.143338, -0.118196, -0.412666, -0.0873078, 0.0333022, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.3345, 1.57807, 1.25722, R

15571, 0.0493846, -0.0522289, -0.143338, -0.118196, -0.412666, -0.0873078, 0.0333022, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.3345, 1.57807, 1.25722, R

16672, 0.0493846, -0.0522289, -0.143338, -0.118196, -0.412666, -0.0873078, 0.0333022, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.3345, 1.57807, 1.25722, R

18094, 0.0493846, -0.0522289, -0.143338, -0.118196, -0.412666, -0.0873078, 0.0333022, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.3345, 1.57807, 1.25722, R

19457, 0.0493494, -0.0522289, -0.143335, -0.1182, -0.41266, -0.0873078, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57807, 1.25717, R

20518, 0.0493494, -0.0522289, -0.143335, -0.1182, -0.41266, -0.0873078, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57807, 1.25717, R

21594, 0.0493494, -0.0522289, -0.143335, -0.1182, -0.41266, -0.0873078, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57807, 1.25717, R

22643, 0.0493494, -0.0522289, -0.143335, -0.1182, -0.41266, -0.0873078, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57807, 1.25717, R

23888, 0.0493494, -0.0522289, -0.143335, -0.1182, -0.41266, -0.0873078, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57807, 1.25717, R

24968, 0.0493207, -0.0522289, -0.143331, -0.1182, -0.412654, -0.0873078, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57807, 1.2572, R

26049, 0.0493207, -0.0522289, -0.143331, -0.1182, -0.412654, -0.0873078, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57807, 1.2572, R

27059, 0.0493207, -0.0522289, -0.143331, -0.1182, -0.412654, -0.0873078, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57807, 1.2572, R

28428, 0.0493207, -0.0522289, -0.143331, -0.1182, -0.412654, -0.0873078, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57807, 1.2572, R

29493, 0.0493079, -0.0522289, -0.143331, -0.118206, -0.41265, -0.087323, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57807, 1.25725, R

30575, 0.0493079, -0.0522289, -0.143331, -0.118206, -0.41265, -0.087323, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57807, 1.25725, R

31645, 0.0493079, -0.0522289, -0.143331, -0.118206, -0.41265, -0.087323, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57807, 1.25725, R

33425, 0.0493079, -0.0522289, -0.143331, -0.118206, -0.41265, -0.087323, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57807, 1.25725, R

34512, 0.0492951, -0.0522289, -0.143335, -0.118206, -0.412641, -0.0873458, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57806, 1.2572, R

35597, 0.0492951, -0.0522289, -0.143335, -0.118206, -0.412641, -0.0873458, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57806, 1.2572, R

36700, 0.0492951, -0.0522289, -0.143335, -0.118206, -0.412641, -0.0873458, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57806, 1.2572, R

38449, 0.0492951, -0.0522289, -0.143335, -0.118206, -0.412641, -0.0873458, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57806, 1.2572, R

39449, 0.0492823, -0.0522289, -0.143331, -0.118209, -0.412638, -0.0873762, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25717, R

40561, 0.0492823, -0.0522289, -0.143331, -0.118209, -0.412638, -0.0873762, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25717, R

41632, 0.0492823, -0.0522289, -0.143331, -0.118209, -0.412638, -0.0873762, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25717, R

43465, 0.0492823, -0.0522289, -0.143331, -0.118209, -0.412638, -0.0873762, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25717, R

44586, 0.0492695, -0.0522289, -0.143331, -0.118209, -0.412631, -0.0874217, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.2572, R

45622, 0.0492695, -0.0522289, -0.143331, -0.118209, -0.412631, -0.0874217, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.2572, R

46622, 0.0492695, -0.0522289, -0.143331, -0.118209, -0.412631, -0.0874217, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.2572, R

48579, 0.0492695, -0.0522289, -0.143331, -0.118209, -0.412631, -0.0874217, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.2572, R

49588, 0.0492568, -0.0522289, -0.143335, -0.118216, -0.412625, -0.0874673, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25722, R

50687, 0.0492568, -0.0522289, -0.143335, -0.118216, -0.412625, -0.0874673, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25722, R

51771, 0.0492568, -0.0522289, -0.143335, -0.118216, -0.412625, -0.0874673, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25722, R

53678, 0.0492568, -0.0522289, -0.143335, -0.118216, -0.412625, -0.0874673, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25722, R

54790, 0.0492472, -0.0522289, -0.143335, -0.118232, -0.412615, -0.0875128, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25717, R

55808, 0.0492472, -0.0522289, -0.143335, -0.118232, -0.412615, -0.0875128, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25717, R

56815, 0.0492472, -0.0522289, -0.143335, -0.118232, -0.412615, -0.0875128, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25717, R

58675, 0.0492472, -0.0522289, -0.143335, -0.118232, -0.412615, -0.0875128, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25717, R

59678, 0.0492376, -0.0522289, -0.143335, -0.11826, -0.412606, -0.087566, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25717, R

60769, 0.0492376, -0.0522289, -0.143335, -0.11826, -0.412606, -0.087566, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25717, R

61876, 0.0492376, -0.0522289, -0.143335, -0.11826, -0.412606, -0.087566, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25717, R

63266, 0.0492376, -0.0522289, -0.143335, -0.11826, -0.412606, -0.087566, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568234, -1.33451, 1.57806, 1.25717, R

64277, 0.0492376, -0.0522289, -0.143331, -0.118283, -0.412596, -0.0876571, 0.033327, -0.294655, 0.0853532, 0.0106132, -0.568238, -1.33451, 1.57806, 1.25722, R

65286, 0.0492376, -0.0522289, -0.143331, -0.118283, -0.412596, -0.0876571, 0.033327, -0.294655, 0.0853532, 0.0106132, -0.568238, -1.33451, 1.57806, 1.25722, R

66401, 0.0492376, -0.0522289, -0.143331, -0.118283, -0.412596, -0.0876571, 0.033327, -0.294655, 0.0853532, 0.0106132, -0.568238, -1.33451, 1.57806, 1.25722, R

68274, 0.0492376, -0.0522289, -0.143331, -0.118283, -0.412596, -0.0876571, 0.033327, -0.294655, 0.0853532, 0.0106132, -0.568238, -1.33451, 1.57806, 1.25722, R

69290, 0.0492344, -0.0522289, -0.143331, -0.118302, -0.412587, -0.0877634, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57806, 1.25727, R

70397, 0.0492344, -0.0522289, -0.143331, -0.118302, -0.412587, -0.0877634, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57806, 1.25727, R

71456, 0.0492344, -0.0522289, -0.143331, -0.118302, -0.412587, -0.0877634, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.33451, 1.57806, 1.25727, R

73671, 0.0492344, -0.0522289, -0.143335, -0.118318, -0.41258, -0.0878622, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.3345, 1.57806, 1.25722, R

74789, 0.0492344, -0.0522289, -0.143335, -0.118318, -0.41258, -0.0878622, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.3345, 1.57806, 1.25722, R

75880, 0.0492344, -0.0522289, -0.143335, -0.118318, -0.41258, -0.0878622, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.3345, 1.57806, 1.25722, R

76888, 0.0492344, -0.0522289, -0.143335, -0.118318, -0.41258, -0.0878622, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.3345, 1.57806, 1.25722, R

78253, 0.0492344, -0.0522289, -0.143335, -0.118318, -0.41258, -0.0878622, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.3345, 1.57806, 1.25722, R

79383, 0.0492344, -0.0522289, -0.143335, -0.118337, -0.412574, -0.0879989, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.3345, 1.57806, 1.2572, R

80388, 0.0492344, -0.0522289, -0.143335, -0.118337, -0.412574, -0.0879989, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.3345, 1.57806, 1.2572, R

81472, 0.0492344, -0.0522289, -0.143335, -0.118337, -0.412574, -0.0879989, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.3345, 1.57806, 1.2572, R

83414, 0.0492344, -0.0522289, -0.143335, -0.118337, -0.412574, -0.0879989, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.3345, 1.57806, 1.2572, R

84427, 0.0492344, -0.0522257, -0.143335, -0.118359, -0.412564, -0.0881583, 0.033327, -0.294655, 0.0853501, 0.0106132, -0.568238, -1.3345, 1.57806, 1.25722, R

