Epoch (microseconds)	rightPos_j0	rightPos_j1	rightPos_j2	rightPos_j3	rightPos_j4	rightPos_j5	rightPos_j6	leftPos_j0	leftPos_j1	leftPos_j2	leftPos_j3	leftPos_j4	leftPos_j5	leftPos_j6	Side

0, 0.0492855, -0.0239908, -0.146505, -0.179802, -0.500177, -1.05188, 0.266937, -0.267999, 0.080844, 0.0163816, -0.734042, -1.39656, 1.64709, 1.2572, R

3446, 0.0492855, -0.0239908, -0.146505, -0.179802, -0.500177, -1.05188, 0.266937, -0.267996, 0.080844, 0.0163816, -0.734045, -1.39656, 1.64709, 1.2572, R

5178, 0.0492855, -0.0239908, -0.146505, -0.179802, -0.500177, -1.05188, 0.266937, -0.267996, 0.080844, 0.0163816, -0.734045, -1.39656, 1.64709, 1.2572, R

8596, 0.0492855, -0.0239908, -0.146505, -0.179802, -0.500177, -1.05188, 0.266937, -0.267996, 0.080844, 0.0163816, -0.734045, -1.39656, 1.64709, 1.2572, R

9717, 0.0492823, -0.0239908, -0.146505, -0.179802, -0.500177, -1.05188, 0.266937, -0.267996, 0.0808472, 0.0163816, -0.734042, -1.39656, 1.64709, 1.2572, R

10722, 0.0492823, -0.0239908, -0.146505, -0.179802, -0.500177, -1.05188, 0.266937, -0.267996, 0.0808472, 0.0163816, -0.734042, -1.39656, 1.64709, 1.2572, R

12840, 0.0492823, -0.0239908, -0.146505, -0.179802, -0.500177, -1.05188, 0.266937, -0.267996, 0.0808472, 0.0163816, -0.734042, -1.39656, 1.64709, 1.2572, R

13951, 0.0492887, -0.0239908, -0.146498, -0.179802, -0.500177, -1.05188, 0.266937, -0.267996, 0.0808472, 0.0163816, -0.734039, -1.39656, 1.64709, 1.2572, R

14981, 0.0492887, -0.0239908, -0.146498, -0.179802, -0.500177, -1.05188, 0.266937, -0.267996, 0.0808472, 0.0163816, -0.734039, -1.39656, 1.64709, 1.2572, R

16102, 0.0492887, -0.0239908, -0.146498, -0.179802, -0.500177, -1.05188, 0.266937, -0.267996, 0.0808472, 0.0163816, -0.734039, -1.39656, 1.64709, 1.2572, R

17217, 0.0492887, -0.0239908, -0.146498, -0.179802, -0.500177, -1.05188, 0.266937, -0.267996, 0.0808472, 0.0163816, -0.734039, -1.39656, 1.64709, 1.2572, R

18278, 0.0492887, -0.0239908, -0.146498, -0.179802, -0.500177, -1.05188, 0.266937, -0.267996, 0.0808472, 0.0163816, -0.734039, -1.39656, 1.64709, 1.2572, R

19376, 0.0492887, -0.0239908, -0.146498, -0.179802, -0.50018, -1.05187, 0.266937, -0.267996, 0.0808472, 0.0163816, -0.734039, -1.39656, 1.64709, 1.2572, R

20440, 0.0492887, -0.0239908, -0.146498, -0.179802, -0.50018, -1.05187, 0.266937, -0.267996, 0.0808472, 0.0163816, -0.734039, -1.39656, 1.64709, 1.2572, R

21504, 0.0492887, -0.0239908, -0.146498, -0.179802, -0.50018, -1.05187, 0.266937, -0.267996, 0.0808472, 0.0163816, -0.734039, -1.39656, 1.64709, 1.2572, R

